source,target,value,year
ARG_E,CAN,190089.154,2002
ARG_E,CHN,1092354.111,2002
ARG_E,DEU,631649.431,2002
ARG_E,EUN,6032272.084,2002
ARG_E,FRA,312997.458,2002
ARG_E,GBR,382370.27,2002
ARG_E,IDN,72444.091,2002
ARG_E,IND,442780.903,2002
ARG_E,ITA,847237.941,2002
ARG_E,JPN,408007.011,2002
ARG_E,KOR,355446.323,2002
ARG_E,MEX,669804.499,2002
ARG_E,RUS,149283.312,2002
ARG_E,SAU,86921.067,2002
ARG_E,TUR,78250.125,2002
ARG_E,USA,2957202.479,2002
ARG_E,ZAF,291787.746,2002
AUS_E,ARG,34617.905,2002
AUS_E,BRA,218260.562,2002
AUS_E,CAN,1019244.062,2002
AUS_E,CHN,4557230.826,2002
AUS_E,DEU,867382.268,2002
AUS_E,EUN,8583052.356,2002
AUS_E,FRA,780390.535,2002
AUS_E,GBR,3051555.53,2002
AUS_E,IDN,1665166.328,2002
AUS_E,IND,1350323.485,2002
AUS_E,ITA,1111941.115,2002
AUS_E,JPN,12064745.59,2002
AUS_E,KOR,5431902.055,2002
AUS_E,MEX,238370.465,2002
AUS_E,RUS,91859.438,2002
AUS_E,SAU,1290843.897,2002
AUS_E,TUR,163363.583,2002
AUS_E,USA,6308651.583,2002
AUS_E,ZAF,705220.42,2002
BRA_E,ARG,2337328.058,2002
BRA_E,AUS,253378.184,2002
BRA_E,CAN,781288.769,2002
BRA_E,CHN,2516553.941,2002
BRA_E,DEU,2532480.199,2002
BRA_E,EUN,17422081.06,2002
BRA_E,FRA,1553621.703,2002
BRA_E,GBR,1767164.115,2002
BRA_E,IDN,256415.006,2002
BRA_E,IND,653511.131,2002
BRA_E,ITA,1814311.478,2002
BRA_E,JPN,2096533.157,2002
BRA_E,KOR,845895.307,2002
BRA_E,MEX,2340989.802,2002
BRA_E,RUS,1251490.927,2002
BRA_E,SAU,557946.329,2002
BRA_E,TUR,204957.714,2002
BRA_E,USA,15503914.59,2002
BRA_E,ZAF,477152.859,2002
CAN_E,ARG,27959.805,2002
CAN_E,AUS,745652.699,2002
CAN_E,BRA,488498.947,2002
CAN_E,CHN,2633769.96,2002
CAN_E,DEU,1883499.468,2002
CAN_E,EUN,15779863.98,2002
CAN_E,FRA,1276550.139,2002
CAN_E,GBR,2823886.069,2002
CAN_E,IDN,314088.571,2002
CAN_E,IND,430353.073,2002
CAN_E,ITA,948961.838,2002
CAN_E,JPN,5328023.88,2002
CAN_E,KOR,1285401.007,2002
CAN_E,MEX,1542258.317,2002
CAN_E,RUS,152674.744,2002
CAN_E,SAU,227062.081,2002
CAN_E,TUR,171269.042,2002
CAN_E,USA,220072350.6,2002
CAN_E,ZAF,162074.816,2002
CHN_E,ARG,185369.034,2002
CHN_E,AUS,4585039.229,2002
CHN_E,BRA,1466382.34,2002
CHN_E,CAN,4303458.155,2002
CHN_E,DEU,11371849.92,2002
CHN_E,EUN,85366683.04,2002
CHN_E,FRA,4087772.114,2002
CHN_E,GBR,8059424.634,2002
CHN_E,IDN,3426451.699,2002
CHN_E,IND,2671164.208,2002
CHN_E,ITA,4827434.793,2002
CHN_E,JPN,48433840.39,2002
CHN_E,KOR,15534560.64,2002
CHN_E,MEX,2863655.071,2002
CHN_E,RUS,3520742.377,2002
CHN_E,SAU,1671543.733,2002
CHN_E,TUR,1089043.515,2002
CHN_E,USA,70050092.09,2002
CHN_E,ZAF,1310634.541,2002
DEU_E,ARG,539584,2002
DEU_E,AUS,3694849,2002
DEU_E,BRA,4581964,2002
DEU_E,CAN,5249583,2002
DEU_E,CHN,13710968,2002
DEU_E,FRA,63786532,2002
DEU_E,GBR,50056536,2002
DEU_E,IDN,1414838,2002
DEU_E,IND,2227984,2002
DEU_E,ITA,43911295,2002
DEU_E,JPN,11628545,2002
DEU_E,KOR,5140213,2002
DEU_E,MEX,4936565,2002
DEU_E,RUS,10633522,2002
DEU_E,SAU,3248117,2002
DEU_E,TUR,6938449,2002
DEU_E,USA,63377330,2002
DEU_E,ZAF,4105048,2002
EUN_E,ARG,2055250.796,2002
EUN_E,AUS,15955979.16,2002
EUN_E,BRA,14877656.38,2002
EUN_E,CAN,21659063.17,2002
EUN_E,CHN,33180576.29,2002
EUN_E,IDN,4375658.547,2002
EUN_E,IND,13547394.99,2002
EUN_E,JPN,41072735.82,2002
EUN_E,KOR,16688283.7,2002
EUN_E,MEX,14505143.04,2002
EUN_E,RUS,32620380.73,2002
EUN_E,SAU,13580253.1,2002
EUN_E,TUR,25175663.7,2002
EUN_E,USA,234499460.4,2002
EUN_E,ZAF,11931079.11,2002
FRA_E,ARG,322751.479,2002
FRA_E,AUS,1576262.12,2002
FRA_E,BRA,2557785.672,2002
FRA_E,CAN,2534162.779,2002
FRA_E,CHN,3272428.689,2002
FRA_E,DEU,44216499.51,2002
FRA_E,GBR,31330055.68,2002
FRA_E,IDN,488657.411,2002
FRA_E,IND,947962.277,2002
FRA_E,ITA,27620713.93,2002
FRA_E,JPN,5244159.486,2002
FRA_E,KOR,2250531.346,2002
FRA_E,MEX,1389108.614,2002
FRA_E,RUS,2210383.191,2002
FRA_E,SAU,1464090.67,2002
FRA_E,TUR,2728395.034,2002
FRA_E,USA,24665977.37,2002
FRA_E,ZAF,1254821.975,2002
GBR_E,ARG,192055.503,2002
GBR_E,AUS,3193848.898,2002
GBR_E,BRA,1332741.648,2002
GBR_E,CAN,4821286.111,2002
GBR_E,CHN,2277914.091,2002
GBR_E,DEU,32876551.76,2002
GBR_E,FRA,28342976.45,2002
GBR_E,IDN,491057.926,2002
GBR_E,IND,2860223.535,2002
GBR_E,ITA,12913568.92,2002
GBR_E,JPN,5499477.037,2002
GBR_E,KOR,2379302.268,2002
GBR_E,MEX,1063194.701,2002
GBR_E,RUS,1485757.262,2002
GBR_E,SAU,2182368.261,2002
GBR_E,TUR,2082762.528,2002
GBR_E,USA,43917973.81,2002
GBR_E,ZAF,2418981.553,2002
IDN_E,ARG,21103.688,2002
IDN_E,AUS,1924361.106,2002
IDN_E,BRA,327484.133,2002
IDN_E,CAN,377965.729,2002
IDN_E,CHN,2902947.738,2002
IDN_E,DEU,1269876.335,2002
IDN_E,EUN,10506812.45,2002
IDN_E,FRA,660688.624,2002
IDN_E,GBR,1252396.304,2002
IDN_E,IND,1301960.198,2002
IDN_E,ITA,719816.323,2002
IDN_E,JPN,12045115.46,2002
IDN_E,KOR,4107221.446,2002
IDN_E,MEX,264222.369,2002
IDN_E,RUS,66340.093,2002
IDN_E,SAU,474962.531,2002
IDN_E,TUR,237722.74,2002
IDN_E,USA,7570467.254,2002
IDN_E,ZAF,167204.97,2002
IND_E,ARG,52672.341,2002
IND_E,AUS,486796.024,2002
IND_E,BRA,361176.832,2002
IND_E,CAN,686050.971,2002
IND_E,CHN,1531603.805,2002
IND_E,DEU,2030031.065,2002
IND_E,EUN,12946064.63,2002
IND_E,FRA,1038845.651,2002
IND_E,GBR,2409057.099,2002
IND_E,IDN,769612.025,2002
IND_E,ITA,1268737.582,2002
IND_E,JPN,1786976.699,2002
IND_E,KOR,623121.802,2002
IND_E,MEX,269037.396,2002
IND_E,RUS,738357.038,2002
IND_E,SAU,908818.497,2002
IND_E,TUR,346895.013,2002
IND_E,USA,10388759.52,2002
IND_E,ZAF,470318.224,2002
ITA_E,ARG,287838.054,2002
ITA_E,AUS,2102732.492,2002
ITA_E,BRA,1869571.36,2002
ITA_E,CAN,2319216.914,2002
ITA_E,CHN,3751878.662,2002
ITA_E,DEU,34988872.95,2002
ITA_E,FRA,30961568.02,2002
ITA_E,GBR,17654653.75,2002
ITA_E,IDN,450109.383,2002
ITA_E,IND,958236.756,2002
ITA_E,JPN,4219041.594,2002
ITA_E,KOR,2037118.792,2002
ITA_E,MEX,1810566.543,2002
ITA_E,RUS,3577734.961,2002
ITA_E,SAU,1729869.721,2002
ITA_E,TUR,3745565.756,2002
ITA_E,USA,24305001.23,2002
ITA_E,ZAF,940079.511,2002
JPN_E,ARG,189286.072,2002
JPN_E,AUS,8307199.049,2002
JPN_E,BRA,1812270.064,2002
JPN_E,CAN,7340304.978,2002
JPN_E,CHN,39824769.81,2002
JPN_E,DEU,14122267.28,2002
JPN_E,EUN,69698435.84,2002
JPN_E,FRA,6172002.189,2002
JPN_E,GBR,11978655.62,2002
JPN_E,IDN,6236416.312,2002
JPN_E,IND,1870338.881,2002
JPN_E,ITA,4492177.401,2002
JPN_E,KOR,28569755.27,2002
JPN_E,MEX,3777380.913,2002
JPN_E,RUS,944973.362,2002
JPN_E,SAU,3758081.069,2002
JPN_E,TUR,846980.781,2002
JPN_E,USA,120388713.7,2002
JPN_E,ZAF,1553832.598,2002
KOR_E,ARG,51471.247,2002
KOR_E,AUS,2339584.877,2002
KOR_E,BRA,1247242.466,2002
KOR_E,CAN,2340629.544,2002
KOR_E,CHN,23753231.2,2002
KOR_E,DEU,4287140.795,2002
KOR_E,EUN,23292859.04,2002
KOR_E,FRA,1665141.001,2002
KOR_E,GBR,4255459.286,2002
KOR_E,IDN,3144766.476,2002
KOR_E,IND,1384136.515,2002
KOR_E,ITA,2217285.501,2002
KOR_E,JPN,15140351.06,2002
KOR_E,MEX,2230817.286,2002
KOR_E,RUS,1065875.28,2002
KOR_E,SAU,1581138.058,2002
KOR_E,TUR,865920.386,2002
KOR_E,USA,32942694.68,2002
KOR_E,ZAF,394477.824,2002
MEX_E,ARG,125030.627,2002
MEX_E,AUS,169277.94,2002
MEX_E,BRA,657550.288,2002
MEX_E,CAN,3010074.713,2002
MEX_E,CHN,653734.968,2002
MEX_E,DEU,1155868.809,2002
MEX_E,EUN,6204297.516,2002
MEX_E,FRA,310346.374,2002
MEX_E,GBR,656031.812,2002
MEX_E,IDN,16892.323,2002
MEX_E,IND,328333.481,2002
MEX_E,ITA,192669.938,2002
MEX_E,JPN,1192400.913,2002
MEX_E,KOR,161846.334,2002
MEX_E,RUS,18891.59,2002
MEX_E,SAU,14720.647,2002
MEX_E,TUR,28147.688,2002
MEX_E,USA,137963057.2,2002
MEX_E,ZAF,28397.167,2002
RUS_E,ARG,26162.662,2002
RUS_E,AUS,8607.714,2002
RUS_E,BRA,229980.374,2002
RUS_E,CAN,85032.608,2002
RUS_E,CHN,6836946.641,2002
RUS_E,DEU,8059298.784,2002
RUS_E,EUN,61601837.96,2002
RUS_E,FRA,2658767.172,2002
RUS_E,GBR,3802771.213,2002
RUS_E,IDN,30677.313,2002
RUS_E,IND,1610551.669,2002
RUS_E,ITA,7442132.957,2002
RUS_E,JPN,1803313.219,2002
RUS_E,KOR,1271152.325,2002
RUS_E,MEX,100968.685,2002
RUS_E,SAU,136895.184,2002
RUS_E,TUR,3358368.345,2002
RUS_E,USA,4019994.409,2002
RUS_E,ZAF,40209.367,2002
SAU_E,ARG,6788.275,2002
SAU_E,AUS,91819.314,2002
SAU_E,BRA,3354.671,2002
SAU_E,CAN,22694.695,2002
SAU_E,CHN,404700.506,2002
SAU_E,DEU,8105.876,2002
SAU_E,EUN,11669153.34,2002
SAU_E,FRA,18081.889,2002
SAU_E,GBR,48852.861,2002
SAU_E,IDN,74323.827,2002
SAU_E,IND,312847.858,2002
SAU_E,ITA,183714.363,2002
SAU_E,JPN,204565.322,2002
SAU_E,KOR,140132.175,2002
SAU_E,MEX,3184.271,2002
SAU_E,RUS,6514.942,2002
SAU_E,TUR,48923.261,2002
SAU_E,USA,450470.696,2002
SAU_E,ZAF,84908.373,2002
TUR_E,ARG,2377.916,2002
TUR_E,AUS,99151.52,2002
TUR_E,BRA,48805.747,2002
TUR_E,CAN,240791.378,2002
TUR_E,CHN,265532.59,2002
TUR_E,DEU,5835206.833,2002
TUR_E,EUN,23284449.43,2002
TUR_E,FRA,2123542.748,2002
TUR_E,GBR,3005840.148,2002
TUR_E,IDN,28304.53,2002
TUR_E,IND,72488.864,2002
TUR_E,ITA,2361212.142,2002
TUR_E,JPN,128656.295,2002
TUR_E,KOR,53218.537,2002
TUR_E,MEX,76451.425,2002
TUR_E,RUS,1168309.273,2002
TUR_E,SAU,547323.738,2002
TUR_E,USA,3336809.681,2002
TUR_E,ZAF,87205.899,2002
USA_E,ARG,1490346.339,2002
USA_E,AUS,12294890.58,2002
USA_E,BRA,11174956.65,2002
USA_E,CAN,142524805.7,2002
USA_E,CHN,20626863.23,2002
USA_E,DEU,24870420.11,2002
USA_E,EUN,172746478.9,2002
USA_E,FRA,17841194.51,2002
USA_E,GBR,30196425.67,2002
USA_E,IDN,2498953.606,2002
USA_E,IND,3682588.458,2002
USA_E,ITA,9337153.821,2002
USA_E,JPN,48276206.86,2002
USA_E,KOR,21130565.24,2002
USA_E,MEX,86015352.85,2002
USA_E,RUS,2329645.751,2002
USA_E,SAU,4318123.628,2002
USA_E,TUR,3051281.166,2002
USA_E,ZAF,2445948.06,2002
ZAF_E,ARG,32763.847,2002
ZAF_E,AUS,486681.872,2002
ZAF_E,BRA,177264.966,2002
ZAF_E,CAN,169076.029,2002
ZAF_E,CHN,450297.736,2002
ZAF_E,DEU,1883689.1,2002
ZAF_E,EUN,15042173.32,2002
ZAF_E,FRA,664490.458,2002
ZAF_E,GBR,2519194.373,2002
ZAF_E,IDN,104424.141,2002
ZAF_E,IND,351546.092,2002
ZAF_E,ITA,742989.092,2002
ZAF_E,JPN,1490185.57,2002
ZAF_E,KOR,478076.904,2002
ZAF_E,MEX,79210.392,2002
ZAF_E,RUS,41938.13,2002
ZAF_E,SAU,127130.262,2002
ZAF_E,TUR,128028.386,2002
ZAF_E,USA,2439153.939,2002
ARG_E,AUS,115919.397,2003
ARG_E,BRA,4663288.569,2003
ARG_E,CAN,216420.127,2003
ARG_E,CHN,2478422.77,2003
ARG_E,DEU,720761.07,2003
ARG_E,EUN,7189598.629,2003
ARG_E,FRA,330117.014,2003
ARG_E,GBR,384378.887,2003
ARG_E,IDN,73571.792,2003
ARG_E,IND,558476.633,2003
ARG_E,ITA,930828.343,2003
ARG_E,JPN,344023.66,2003
ARG_E,KOR,434130.602,2003
ARG_E,MEX,796212.388,2003
ARG_E,RUS,199101.429,2003
ARG_E,SAU,136882.615,2003
ARG_E,TUR,167619.141,2003
ARG_E,USA,3133532.964,2003
ARG_E,ZAF,289502.838,2003
AUS_E,ARG,56657.696,2003
AUS_E,BRA,301490.188,2003
AUS_E,CAN,1133958.748,2003
AUS_E,CHN,5922090.733,2003
AUS_E,DEU,831655.308,2003
AUS_E,EUN,10215376.73,2003
AUS_E,FRA,741771.727,2003
AUS_E,GBR,4822894.899,2003
AUS_E,IDN,1814239.118,2003
AUS_E,IND,2175138.1,2003
AUS_E,ITA,1034210.76,2003
AUS_E,JPN,12820286.55,2003
AUS_E,KOR,5267085.798,2003
AUS_E,MEX,294813.562,2003
AUS_E,RUS,97207.938,2003
AUS_E,SAU,1183439.43,2003
AUS_E,TUR,174381.335,2003
AUS_E,USA,6158398.175,2003
AUS_E,ZAF,863126.37,2003
BRA_E,ARG,4559942.398,2003
BRA_E,AUS,304080.694,2003
BRA_E,CAN,977430.06,2003
BRA_E,CHN,4531201.183,2003
BRA_E,DEU,3126041.384,2003
BRA_E,EUN,21727543.59,2003
BRA_E,FRA,1749805.619,2003
BRA_E,GBR,1895645.614,2003
BRA_E,IDN,322779.519,2003
BRA_E,IND,552852.168,2003
BRA_E,ITA,2205725.317,2003
BRA_E,JPN,2310191.147,2003
BRA_E,KOR,1222376.569,2003
BRA_E,MEX,2740365.541,2003
BRA_E,RUS,1498305.557,2003
BRA_E,SAU,671869.646,2003
BRA_E,TUR,335929.538,2003
BRA_E,USA,16866739.01,2003
BRA_E,ZAF,732630.824,2003
CAN_E,ARG,55726.582,2003
CAN_E,AUS,1051933.977,2003
CAN_E,BRA,636006.87,2003
CAN_E,CHN,3436397.071,2003
CAN_E,DEU,2080686.013,2003
CAN_E,EUN,18088385.24,2003
CAN_E,FRA,1565142.442,2003
CAN_E,GBR,4351082.736,2003
CAN_E,IDN,325369.108,2003
CAN_E,IND,545505.473,2003
CAN_E,ITA,1236285.54,2003
CAN_E,JPN,5853851.997,2003
CAN_E,KOR,1428879.639,2003
CAN_E,MEX,1580227.703,2003
CAN_E,RUS,238493.084,2003
CAN_E,SAU,335139.786,2003
CAN_E,TUR,195276.648,2003
CAN_E,USA,233380458.1,2003
CAN_E,ZAF,226120.112,2003
CHN_E,ARG,447186.056,2003
CHN_E,AUS,6263578.991,2003
CHN_E,BRA,2143255.914,2003
CHN_E,CAN,5632183.952,2003
CHN_E,DEU,17442112.34,2003
CHN_E,EUN,120527105.8,2003
CHN_E,FRA,7331062.614,2003
CHN_E,GBR,10823721.18,2003
CHN_E,IDN,4481889.97,2003
CHN_E,IND,3343225.003,2003
CHN_E,ITA,6652321.112,2003
CHN_E,JPN,59408697.99,2003
CHN_E,KOR,20094764.74,2003
CHN_E,MEX,3267029.646,2003
CHN_E,RUS,6029926.895,2003
CHN_E,SAU,2146802.96,2003
CHN_E,TUR,2065139.564,2003
CHN_E,USA,92626296.06,2003
CHN_E,ZAF,2029363.726,2003
DEU_E,ARG,776910,2003
DEU_E,AUS,4760082,2003
DEU_E,BRA,4620802,2003
DEU_E,CAN,5491323,2003
DEU_E,CHN,20620293,2003
DEU_E,FRA,79186813,2003
DEU_E,GBR,62522830,2003
DEU_E,IDN,1423773,2003
DEU_E,IND,2767922,2003
DEU_E,ITA,55238627,2003
DEU_E,JPN,13400845,2003
DEU_E,KOR,6311880,2003
DEU_E,MEX,5495351,2003
DEU_E,RUS,13732034,2003
DEU_E,SAU,3602045,2003
DEU_E,TUR,10040618,2003
DEU_E,USA,69665327,2003
DEU_E,ZAF,5712122,2003
EUN_E,ARG,3042035.072,2003
EUN_E,AUS,19849139.22,2003
EUN_E,BRA,14037556.06,2003
EUN_E,CAN,24440921.85,2003
EUN_E,CHN,46957998.63,2003
EUN_E,IDN,4795712.494,2003
EUN_E,IND,16505684.69,2003
EUN_E,JPN,46418953.77,2003
EUN_E,KOR,18624274.88,2003
EUN_E,MEX,16300501.2,2003
EUN_E,RUS,42196108.17,2003
EUN_E,SAU,15466825.18,2003
EUN_E,TUR,34948085.15,2003
EUN_E,USA,257580579.3,2003
EUN_E,ZAF,15390030.95,2003
FRA_E,ARG,409462.488,2003
FRA_E,AUS,2169189.101,2003
FRA_E,BRA,1692067.284,2003
FRA_E,CAN,2656156.988,2003
FRA_E,CHN,5186658.025,2003
FRA_E,DEU,53413850.66,2003
FRA_E,GBR,34405121.74,2003
FRA_E,IDN,560803.789,2003
FRA_E,IND,1131734.35,2003
FRA_E,ITA,33195095.34,2003
FRA_E,JPN,5970096.855,2003
FRA_E,KOR,2247859.187,2003
FRA_E,MEX,1567559.041,2003
FRA_E,RUS,3156446.894,2003
FRA_E,SAU,1632998.789,2003
FRA_E,TUR,3681696.626,2003
FRA_E,USA,24876422.8,2003
FRA_E,ZAF,1584297.02,2003
GBR_E,ARG,222174.155,2003
GBR_E,AUS,3761185.442,2003
GBR_E,BRA,1354761.526,2003
GBR_E,CAN,5435393.258,2003
GBR_E,CHN,3181390.468,2003
GBR_E,DEU,33577570.57,2003
GBR_E,FRA,30905214.51,2003
GBR_E,IDN,739622.573,2003
GBR_E,IND,3895043.289,2003
GBR_E,ITA,14181440.6,2003
GBR_E,JPN,6237953.567,2003
GBR_E,KOR,2412538.436,2003
GBR_E,MEX,1133285.381,2003
GBR_E,RUS,2318575.355,2003
GBR_E,SAU,3018998.177,2003
GBR_E,TUR,2870320.6,2003
GBR_E,USA,49326461.52,2003
GBR_E,ZAF,2914656.791,2003
IDN_E,ARG,55683.232,2003
IDN_E,AUS,1791602.712,2003
IDN_E,BRA,244355.561,2003
IDN_E,CAN,382109.775,2003
IDN_E,CHN,3802530.088,2003
IDN_E,DEU,1416768.086,2003
IDN_E,EUN,11960636.79,2003
IDN_E,FRA,665615.38,2003
IDN_E,GBR,1135848.539,2003
IDN_E,IND,1742487.661,2003
IDN_E,ITA,843862.629,2003
IDN_E,JPN,13603494.17,2003
IDN_E,KOR,4323757.25,2003
IDN_E,MEX,238105.635,2003
IDN_E,RUS,110061.964,2003
IDN_E,SAU,434552.731,2003
IDN_E,TUR,263730.928,2003
IDN_E,USA,7386381.444,2003
IDN_E,ZAF,233204.483,2003
IND_E,ARG,76423.889,2003
IND_E,AUS,557988.995,2003
IND_E,BRA,388209.249,2003
IND_E,CAN,721768.104,2003
IND_E,CHN,2567161.904,2003
IND_E,DEU,2357426.184,2003
IND_E,EUN,15949447.84,2003
IND_E,FRA,1193968.126,2003
IND_E,GBR,2769373.932,2003
IND_E,IDN,1039615.005,2003
IND_E,ITA,1581420.44,2003
IND_E,JPN,1709802.305,2003
IND_E,KOR,663286.834,2003
IND_E,MEX,236005.293,2003
IND_E,RUS,696329.55,2003
IND_E,SAU,1027369.164,2003
IND_E,TUR,454082.701,2003
IND_E,USA,11186814.97,2003
IND_E,ZAF,467434.354,2003
ITA_E,ARG,478026.28,2003
ITA_E,AUS,2590902.173,2003
ITA_E,BRA,1799996.247,2003
ITA_E,CAN,2724538.837,2003
ITA_E,CHN,4299700.445,2003
ITA_E,DEU,41856583.41,2003
ITA_E,FRA,37036166.74,2003
ITA_E,GBR,21023866.56,2003
ITA_E,IDN,438068.261,2003
ITA_E,IND,1196952.344,2003
ITA_E,JPN,4876373.911,2003
ITA_E,KOR,2284537.141,2003
ITA_E,MEX,2033858.016,2003
ITA_E,RUS,4335263.489,2003
ITA_E,SAU,1799616.217,2003
ITA_E,TUR,5223698.376,2003
ITA_E,USA,24779046.21,2003
ITA_E,ZAF,1074756.731,2003
JPN_E,ARG,265427.746,2003
JPN_E,AUS,9924188.374,2003
JPN_E,BRA,1880628.976,2003
JPN_E,CAN,7395105.672,2003
JPN_E,CHN,57416821.71,2003
JPN_E,DEU,16422574.78,2003
JPN_E,EUN,82109351.14,2003
JPN_E,FRA,7116746.795,2003
JPN_E,GBR,13226493.04,2003
JPN_E,IDN,7185336.807,2003
JPN_E,IND,2391168.523,2003
JPN_E,ITA,5501133.311,2003
JPN_E,KOR,34806426,2003
JPN_E,MEX,3641883.431,2003
JPN_E,RUS,1765172.992,2003
JPN_E,SAU,3726936.78,2003
JPN_E,TUR,1395302.575,2003
JPN_E,USA,117542208.5,2003
JPN_E,ZAF,2031662.332,2003
KOR_E,ARG,161439.427,2003
KOR_E,AUS,3272124.265,2003
KOR_E,BRA,1137426.316,2003
KOR_E,CAN,2682124.334,2003
KOR_E,CHN,35109715.08,2003
KOR_E,DEU,5603318.617,2003
KOR_E,EUN,29565194.21,2003
KOR_E,FRA,1805502.054,2003
KOR_E,GBR,4094241.533,2003
KOR_E,IDN,3377625.938,2003
KOR_E,IND,2852952.049,2003
KOR_E,ITA,2560558.44,2003
KOR_E,JPN,17276114.65,2003
KOR_E,MEX,2455014.046,2003
KOR_E,RUS,1659118.778,2003
KOR_E,SAU,1409078.148,2003
KOR_E,TUR,1374735.835,2003
KOR_E,USA,34368716.78,2003
KOR_E,ZAF,530185.454,2003
MEX_E,ARG,235053.719,2003
MEX_E,AUS,199013.476,2003
MEX_E,BRA,620976.353,2003
MEX_E,CAN,3021757.696,2003
MEX_E,CHN,974275.642,2003
MEX_E,DEU,1714688.072,2003
MEX_E,EUN,7411208.015,2003
MEX_E,FRA,337964.393,2003
MEX_E,GBR,732911.951,2003
MEX_E,IDN,25285.667,2003
MEX_E,IND,487328.174,2003
MEX_E,ITA,275834.823,2003
MEX_E,JPN,1172403.835,2003
MEX_E,KOR,181409.759,2003
MEX_E,RUS,47238.114,2003
MEX_E,SAU,35025.392,2003
MEX_E,TUR,50490.18,2003
MEX_E,USA,144696717.3,2003
MEX_E,ZAF,27909.458,2003
RUS_E,ARG,7457.484,2003
RUS_E,AUS,18648.952,2003
RUS_E,BRA,256847.655,2003
RUS_E,CAN,265724.918,2003
RUS_E,CHN,8257599.165,2003
RUS_E,DEU,10419865.75,2003
RUS_E,EUN,80611674.25,2003
RUS_E,FRA,3490965.851,2003
RUS_E,GBR,4918643.582,2003
RUS_E,IDN,235618.054,2003
RUS_E,IND,2735372.661,2003
RUS_E,ITA,8514861.014,2003
RUS_E,JPN,2421423.403,2003
RUS_E,KOR,1323617.509,2003
RUS_E,MEX,98468.939,2003
RUS_E,SAU,209594.826,2003
RUS_E,TUR,4807462.253,2003
RUS_E,USA,4274224.343,2003
RUS_E,ZAF,6926.896,2003
SAU_E,ARG,93.333,2003
SAU_E,AUS,144771.914,2003
SAU_E,BRA,8170.943,2003
SAU_E,CAN,52373.666,2003
SAU_E,CHN,591119.939,2003
SAU_E,DEU,21484.027,2003
SAU_E,EUN,14697868.44,2003
SAU_E,FRA,38189.648,2003
SAU_E,GBR,41276.052,2003
SAU_E,IDN,90991.314,2003
SAU_E,IND,329881.479,2003
SAU_E,ITA,226139.216,2003
SAU_E,JPN,311290.256,2003
SAU_E,KOR,326347.608,2003
SAU_E,MEX,6387.475,2003
SAU_E,RUS,70.133,2003
SAU_E,TUR,111899.073,2003
SAU_E,USA,570891.647,2003
SAU_E,ZAF,95711.053,2003
TUR_E,ARG,10807.709,2003
TUR_E,AUS,136126.131,2003
TUR_E,BRA,50165.495,2003
TUR_E,CAN,221323.026,2003
TUR_E,CHN,504625.797,2003
TUR_E,DEU,7484930.597,2003
TUR_E,EUN,30948311.26,2003
TUR_E,FRA,2826140.554,2003
TUR_E,GBR,3670092.528,2003
TUR_E,IDN,46970.919,2003
TUR_E,IND,71365.46,2003
TUR_E,ITA,3194796.6,2003
TUR_E,JPN,156287.904,2003
TUR_E,KOR,57928.027,2003
TUR_E,MEX,40421.689,2003
TUR_E,RUS,1367590.908,2003
TUR_E,SAU,741474.765,2003
TUR_E,USA,3753865.295,2003
TUR_E,ZAF,121527.865,2003
USA_E,ARG,2234619.572,2003
USA_E,AUS,12422274.59,2003
USA_E,BRA,9941437.935,2003
USA_E,CAN,149256717.7,2003
USA_E,CHN,26685298.44,2003
USA_E,DEU,26780083.28,2003
USA_E,EUN,178851932.9,2003
USA_E,FRA,15909132.06,2003
USA_E,GBR,30496604.19,2003
USA_E,IDN,2409158.978,2003
USA_E,IND,4373501.184,2003
USA_E,ITA,9934239.257,2003
USA_E,JPN,48805174.65,2003
USA_E,KOR,22537550.73,2003
USA_E,MEX,83066707.91,2003
USA_E,RUS,2324156.373,2003
USA_E,SAU,4299969.532,2003
USA_E,TUR,2842360.776,2003
USA_E,ZAF,2696263.613,2003
ZAF_E,ARG,42833.862,2003
ZAF_E,AUS,745348.763,2003
ZAF_E,BRA,177081.521,2003
ZAF_E,CAN,211468.736,2003
ZAF_E,CHN,889147.541,2003
ZAF_E,DEU,2439814.484,2003
ZAF_E,EUN,17044549.13,2003
ZAF_E,FRA,743073.721,2003
ZAF_E,GBR,3197495.905,2003
ZAF_E,IDN,164149.687,2003
ZAF_E,IND,380289.633,2003
ZAF_E,ITA,913116.855,2003
ZAF_E,JPN,3147713.346,2003
ZAF_E,KOR,580100.586,2003
ZAF_E,MEX,82138.305,2003
ZAF_E,RUS,75226.184,2003
ZAF_E,SAU,153225.428,2003
ZAF_E,TUR,151952.986,2003
ZAF_E,USA,3844229.266,2003
ARG_E,AUS,123251.015,2004
ARG_E,BRA,5411829.94,2004
ARG_E,CAN,175985.231,2004
ARG_E,CHN,2630446.718,2004
ARG_E,DEU,779278.157,2004
ARG_E,EUN,7800335.442,2004
ARG_E,FRA,297042.678,2004
ARG_E,GBR,406723.229,2004
ARG_E,IDN,234777.44,2004
ARG_E,IND,575407.04,2004
ARG_E,ITA,948427.541,2004
ARG_E,JPN,404784.087,2004
ARG_E,KOR,356608.436,2004
ARG_E,MEX,1032298.218,2004
ARG_E,RUS,357688.74,2004
ARG_E,SAU,174119.229,2004
ARG_E,TUR,239573.453,2004
